id,J2,J1,freq,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,Year,G1,G2,J_id
44,82,78,130,HLBlack,FDR,D,D,FMurphy,FDR,D,D,1947,2,2,78_82
45,82,79,86,SFReed,FDR,D,D,FMurphy,FDR,D,D,1947,1,2,79_82
46,82,80,96,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1947,1,2,80_82
47,84,80,116,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1947,1,1,80_84
48,84,82,76,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1947,2,1,82_84
49,84,78,74,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1947,2,1,78_84
50,84,79,105,SFReed,FDR,D,D,RHJackson,FDR,D,D,1947,1,1,79_84
51,84,81,80,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1947,2,1,81_84
52,85,78,134,HLBlack,FDR,D,D,WBRutledge,FDR,D,D,1947,2,2,78_85
53,85,82,135,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1947,2,2,82_85
54,85,81,113,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1947,2,2,81_85
55,85,80,91,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1947,1,2,80_85
56,85,84,82,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1947,1,2,84_85
57,85,79,95,SFReed,FDR,D,D,WBRutledge,FDR,D,D,1947,1,2,79_85
58,86,79,124,SFReed,FDR,D,D,HHBurton,Truman,D,R,1947,1,1,79_86
59,86,78,97,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1947,2,1,78_86
60,86,81,85,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1947,2,1,81_86
61,86,85,90,WBRutledge,FDR,D,D,HHBurton,Truman,D,R,1947,2,1,85_86
62,86,82,83,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1947,2,1,82_86
63,86,80,108,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1947,1,1,80_86
64,86,84,98,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1947,1,1,84_86
65,87,81,88,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1947,2,1,81_87
66,87,82,92,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1947,2,1,82_87
67,87,79,128,SFReed,FDR,D,D,FMVinson,Truman,D,D,1947,1,1,79_87
68,87,80,111,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1947,1,1,80_87
69,87,84,98,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1947,1,1,84_87
70,87,78,108,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1947,2,1,78_87
71,87,85,95,WBRutledge,FDR,D,D,FMVinson,Truman,D,D,1947,2,1,85_87
72,87,86,126,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1947,1,1,86_87
73,79,78,106,HLBlack,FDR,D,D,SFReed,FDR,D,D,1948,2,1,78_79
74,80,78,98,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1948,2,1,78_80
75,80,79,115,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,1948,1,1,79_80
76,81,79,104,SFReed,FDR,D,D,WODouglas,FDR,D,D,1948,1,2,79_81
77,81,80,92,FFrankfurter,FDR,D,I,WODouglas,FDR,D,D,1948,1,2,80_81
78,81,78,139,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1948,2,2,78_81
79,82,81,124,WODouglas,FDR,D,D,FMurphy,FDR,D,D,1948,2,2,81_82
80,82,78,136,HLBlack,FDR,D,D,FMurphy,FDR,D,D,1948,2,2,78_82
81,82,79,99,SFReed,FDR,D,D,FMurphy,FDR,D,D,1948,1,2,79_82
82,82,80,99,FFrankfurter,FDR,D,I,FMurphy,FDR,D,D,1948,1,2,80_82
83,84,80,132,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1948,1,1,80_84
84,84,82,91,FMurphy,FDR,D,D,RHJackson,FDR,D,D,1948,2,1,82_84
85,84,78,85,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1948,2,1,78_84
86,84,79,125,SFReed,FDR,D,D,RHJackson,FDR,D,D,1948,1,1,79_84
87,84,81,81,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1948,2,1,81_84
88,85,78,134,HLBlack,FDR,D,D,WBRutledge,FDR,D,D,1948,2,2,78_85
89,85,82,133,FMurphy,FDR,D,D,WBRutledge,FDR,D,D,1948,2,2,82_85
90,85,81,135,WODouglas,FDR,D,D,WBRutledge,FDR,D,D,1948,2,2,81_85
91,85,80,104,FFrankfurter,FDR,D,I,WBRutledge,FDR,D,D,1948,1,2,80_85
92,85,84,88,RHJackson,FDR,D,D,WBRutledge,FDR,D,D,1948,1,2,84_85
93,85,79,108,SFReed,FDR,D,D,WBRutledge,FDR,D,D,1948,1,2,79_85
94,86,79,142,SFReed,FDR,D,D,HHBurton,Truman,D,R,1948,1,1,79_86
95,86,78,106,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1948,2,1,78_86
96,86,81,94,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1948,2,1,81_86
97,86,85,106,WBRutledge,FDR,D,D,HHBurton,Truman,D,R,1948,2,1,85_86
98,86,82,102,FMurphy,FDR,D,D,HHBurton,Truman,D,R,1948,2,1,82_86
99,86,80,134,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1948,1,1,80_86
100,86,84,134,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1948,1,1,84_86
101,87,81,99,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1948,2,1,81_87
102,87,82,105,FMurphy,FDR,D,D,FMVinson,Truman,D,D,1948,2,1,82_87
103,87,79,151,SFReed,FDR,D,D,FMVinson,Truman,D,D,1948,1,1,79_87
104,87,80,126,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1948,1,1,80_87
105,87,84,133,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1948,1,1,84_87
106,87,78,106,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1948,2,1,78_87
107,87,85,104,WBRutledge,FDR,D,D,FMVinson,Truman,D,D,1948,2,1,85_87
108,87,86,150,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1948,1,1,86_87
109,79,78,71,HLBlack,FDR,D,D,SFReed,FDR,D,D,1949,1,1,78_79
110,80,78,61,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1949,1,1,78_80
111,80,79,70,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,1949,1,1,79_80
112,81,79,19,SFReed,FDR,D,D,WODouglas,FDR,D,D,1949,1,1,79_81
113,81,80,9,FFrankfurter,FDR,D,I,WODouglas,FDR,D,D,1949,1,1,80_81
114,81,78,27,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1949,1,1,78_81
115,84,81,11,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1949,1,1,81_84
116,84,78,62,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1949,1,1,78_84
117,84,79,73,SFReed,FDR,D,D,RHJackson,FDR,D,D,1949,1,1,79_84
118,84,80,97,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1949,1,1,80_84
119,86,80,67,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1949,1,1,80_86
120,86,84,73,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1949,1,1,84_86
121,86,78,82,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1949,1,1,78_86
122,86,79,99,SFReed,FDR,D,D,HHBurton,Truman,D,R,1949,1,1,79_86
123,86,81,22,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1949,1,1,81_86
124,87,78,81,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1949,1,1,78_87
125,87,84,83,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1949,1,1,84_87
126,87,81,18,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1949,1,1,81_87
127,87,80,70,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1949,1,1,80_87
128,87,86,109,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1949,1,1,86_87
129,87,79,99,SFReed,FDR,D,D,FMVinson,Truman,D,D,1949,1,1,79_87
130,88,79,78,SFReed,FDR,D,D,TCClark,Truman,D,D,1949,1,1,79_88
131,88,78,67,HLBlack,FDR,D,D,TCClark,Truman,D,D,1949,1,1,78_88
132,88,81,12,WODouglas,FDR,D,D,TCClark,Truman,D,D,1949,1,1,81_88
133,88,87,89,FMVinson,Truman,D,D,TCClark,Truman,D,D,1949,1,1,87_88
134,88,84,71,RHJackson,FDR,D,D,TCClark,Truman,D,D,1949,1,1,84_88
135,88,80,65,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,1949,1,1,80_88
136,88,86,84,HHBurton,Truman,D,R,TCClark,Truman,D,D,1949,1,1,86_88
137,89,81,19,WODouglas,FDR,D,D,SMinton,Truman,D,D,1949,1,1,81_89
138,89,84,70,RHJackson,FDR,D,D,SMinton,Truman,D,D,1949,1,1,84_89
139,89,79,94,SFReed,FDR,D,D,SMinton,Truman,D,D,1949,1,1,79_89
140,89,80,64,FFrankfurter,FDR,D,I,SMinton,Truman,D,D,1949,1,1,80_89
141,89,86,97,HHBurton,Truman,D,R,SMinton,Truman,D,D,1949,1,1,86_89
142,89,78,73,HLBlack,FDR,D,D,SMinton,Truman,D,D,1949,1,1,78_89
143,89,87,100,FMVinson,Truman,D,D,SMinton,Truman,D,D,1949,1,1,87_89
144,89,88,79,TCClark,Truman,D,D,SMinton,Truman,D,D,1949,1,1,88_89
145,79,78,66,HLBlack,FDR,D,D,SFReed,FDR,D,D,1950,1,1,78_79
146,80,78,82,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1950,1,1,78_80
147,80,79,88,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,1950,1,1,79_80
148,81,79,86,SFReed,FDR,D,D,WODouglas,FDR,D,D,1950,1,1,79_81
149,81,80,76,FFrankfurter,FDR,D,I,WODouglas,FDR,D,D,1950,1,1,80_81
150,81,78,91,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1950,1,1,78_81
151,84,81,75,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1950,1,1,81_84
152,84,78,67,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1950,1,1,78_84
153,84,79,98,SFReed,FDR,D,D,RHJackson,FDR,D,D,1950,1,1,79_84
154,84,80,95,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1950,1,1,80_84
155,86,80,93,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1950,1,1,80_86
156,86,84,92,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1950,1,1,84_86
157,86,78,73,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1950,1,1,78_86
158,86,79,105,SFReed,FDR,D,D,HHBurton,Truman,D,R,1950,1,1,79_86
159,86,81,77,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1950,1,1,81_86
160,87,78,76,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1950,1,1,78_87
161,87,84,87,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1950,1,1,84_87
162,87,81,83,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1950,1,1,81_87
163,87,80,87,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1950,1,1,80_87
164,87,86,102,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1950,1,1,86_87
165,87,79,109,SFReed,FDR,D,D,FMVinson,Truman,D,D,1950,1,1,79_87
166,88,79,96,SFReed,FDR,D,D,TCClark,Truman,D,D,1950,1,1,79_88
167,88,78,66,HLBlack,FDR,D,D,TCClark,Truman,D,D,1950,1,1,78_88
168,88,81,70,WODouglas,FDR,D,D,TCClark,Truman,D,D,1950,1,1,81_88
169,88,87,97,FMVinson,Truman,D,D,TCClark,Truman,D,D,1950,1,1,87_88
170,88,84,84,RHJackson,FDR,D,D,TCClark,Truman,D,D,1950,1,1,84_88
171,88,80,77,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,1950,1,1,80_88
172,88,86,92,HHBurton,Truman,D,R,TCClark,Truman,D,D,1950,1,1,86_88
173,89,81,72,WODouglas,FDR,D,D,SMinton,Truman,D,D,1950,1,1,81_89
174,89,84,95,RHJackson,FDR,D,D,SMinton,Truman,D,D,1950,1,1,84_89
175,89,79,108,SFReed,FDR,D,D,SMinton,Truman,D,D,1950,1,1,79_89
176,89,80,92,FFrankfurter,FDR,D,I,SMinton,Truman,D,D,1950,1,1,80_89
177,89,86,110,HHBurton,Truman,D,R,SMinton,Truman,D,D,1950,1,1,86_89
178,89,78,70,HLBlack,FDR,D,D,SMinton,Truman,D,D,1950,1,1,78_89
179,89,87,107,FMVinson,Truman,D,D,SMinton,Truman,D,D,1950,1,1,87_89
180,89,88,91,TCClark,Truman,D,D,SMinton,Truman,D,D,1950,1,1,88_89
181,79,78,55,HLBlack,FDR,D,D,SFReed,FDR,D,D,1951,1,1,78_79
182,80,78,79,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1951,1,1,78_80
183,80,79,69,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,1951,1,1,79_80
184,81,79,78,SFReed,FDR,D,D,WODouglas,FDR,D,D,1951,1,1,79_81
185,81,80,76,FFrankfurter,FDR,D,I,WODouglas,FDR,D,D,1951,1,1,80_81
186,81,78,87,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1951,1,1,78_81
187,84,81,74,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1951,1,1,81_84
188,84,78,65,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1951,1,1,78_84
189,84,79,85,SFReed,FDR,D,D,RHJackson,FDR,D,D,1951,1,1,79_84
190,84,80,85,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1951,1,1,80_84
191,86,80,86,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1951,1,1,80_86
192,86,84,88,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1951,1,1,84_86
193,86,78,70,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1951,1,1,78_86
194,86,79,98,SFReed,FDR,D,D,HHBurton,Truman,D,R,1951,1,1,79_86
195,86,81,85,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1951,1,1,81_86
196,87,78,60,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1951,1,1,78_87
197,87,84,82,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1951,1,1,84_87
198,87,81,65,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1951,1,1,81_87
199,87,80,72,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1951,1,1,80_87
200,87,86,100,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1951,1,1,86_87
201,87,79,108,SFReed,FDR,D,D,FMVinson,Truman,D,D,1951,1,1,79_87
202,88,79,84,SFReed,FDR,D,D,TCClark,Truman,D,D,1951,1,1,79_88
203,88,78,57,HLBlack,FDR,D,D,TCClark,Truman,D,D,1951,1,1,78_88
204,88,81,62,WODouglas,FDR,D,D,TCClark,Truman,D,D,1951,1,1,81_88
205,88,87,99,FMVinson,Truman,D,D,TCClark,Truman,D,D,1951,1,1,87_88
206,88,84,81,RHJackson,FDR,D,D,TCClark,Truman,D,D,1951,1,1,84_88
207,88,80,71,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,1951,1,1,80_88
208,88,86,95,HHBurton,Truman,D,R,TCClark,Truman,D,D,1951,1,1,86_88
209,89,81,56,WODouglas,FDR,D,D,SMinton,Truman,D,D,1951,1,1,81_89
210,89,84,69,RHJackson,FDR,D,D,SMinton,Truman,D,D,1951,1,1,84_89
211,89,79,90,SFReed,FDR,D,D,SMinton,Truman,D,D,1951,1,1,79_89
212,89,80,56,FFrankfurter,FDR,D,I,SMinton,Truman,D,D,1951,1,1,80_89
213,89,86,78,HHBurton,Truman,D,R,SMinton,Truman,D,D,1951,1,1,86_89
214,89,78,44,HLBlack,FDR,D,D,SMinton,Truman,D,D,1951,1,1,78_89
215,89,87,101,FMVinson,Truman,D,D,SMinton,Truman,D,D,1951,1,1,87_89
216,89,88,80,TCClark,Truman,D,D,SMinton,Truman,D,D,1951,1,1,88_89
217,79,78,71,HLBlack,FDR,D,D,SFReed,FDR,D,D,1952,2,1,78_79
218,80,78,93,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1952,2,2,78_80
219,80,79,86,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,1952,1,2,79_80
220,81,79,70,SFReed,FDR,D,D,WODouglas,FDR,D,D,1952,1,2,79_81
221,81,80,83,FFrankfurter,FDR,D,I,WODouglas,FDR,D,D,1952,2,2,80_81
222,81,78,93,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1952,2,2,78_81
223,84,81,49,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1952,2,1,81_84
224,84,78,67,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1952,2,1,78_84
225,84,79,103,SFReed,FDR,D,D,RHJackson,FDR,D,D,1952,1,1,79_84
226,84,80,86,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1952,2,1,80_84
227,86,80,89,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1952,2,1,80_86
228,86,84,101,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1952,1,1,84_86
229,86,78,73,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1952,2,1,78_86
230,86,79,117,SFReed,FDR,D,D,HHBurton,Truman,D,R,1952,1,1,79_86
231,86,81,67,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1952,2,1,81_86
232,87,78,74,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1952,2,1,78_87
233,87,84,97,RHJackson,FDR,D,D,FMVinson,Truman,D,D,1952,1,1,84_87
234,87,81,70,WODouglas,FDR,D,D,FMVinson,Truman,D,D,1952,2,1,81_87
235,87,80,76,FFrankfurter,FDR,D,I,FMVinson,Truman,D,D,1952,2,1,80_87
236,87,86,117,HHBurton,Truman,D,R,FMVinson,Truman,D,D,1952,1,1,86_87
237,87,79,115,SFReed,FDR,D,D,FMVinson,Truman,D,D,1952,1,1,79_87
238,88,79,116,SFReed,FDR,D,D,TCClark,Truman,D,D,1952,1,1,79_88
239,88,78,73,HLBlack,FDR,D,D,TCClark,Truman,D,D,1952,2,1,78_88
240,88,81,63,WODouglas,FDR,D,D,TCClark,Truman,D,D,1952,2,1,81_88
241,88,87,119,FMVinson,Truman,D,D,TCClark,Truman,D,D,1952,1,1,87_88
242,88,84,99,RHJackson,FDR,D,D,TCClark,Truman,D,D,1952,1,1,84_88
243,88,80,81,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,1952,2,1,80_88
244,88,86,119,HHBurton,Truman,D,R,TCClark,Truman,D,D,1952,1,1,86_88
245,89,81,69,WODouglas,FDR,D,D,SMinton,Truman,D,D,1952,2,1,81_89
246,89,84,99,RHJackson,FDR,D,D,SMinton,Truman,D,D,1952,1,1,84_89
247,89,79,122,SFReed,FDR,D,D,SMinton,Truman,D,D,1952,1,1,79_89
248,89,80,82,FFrankfurter,FDR,D,I,SMinton,Truman,D,D,1952,2,1,80_89
249,89,86,124,HHBurton,Truman,D,R,SMinton,Truman,D,D,1952,1,1,86_89
250,89,78,77,HLBlack,FDR,D,D,SMinton,Truman,D,D,1952,2,1,78_89
251,89,87,117,FMVinson,Truman,D,D,SMinton,Truman,D,D,1952,1,1,87_89
252,89,88,119,TCClark,Truman,D,D,SMinton,Truman,D,D,1952,1,1,88_89
253,79,78,48,HLBlack,FDR,D,D,SFReed,FDR,D,D,1953,1,1,78_79
254,80,78,60,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1953,1,1,78_80
255,80,79,72,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,1953,1,1,79_80
256,81,79,48,SFReed,FDR,D,D,WODouglas,FDR,D,D,1953,1,1,79_81
257,81,80,57,FFrankfurter,FDR,D,I,WODouglas,FDR,D,D,1953,1,1,80_81
258,81,78,84,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1953,1,1,78_81
259,84,81,48,WODouglas,FDR,D,D,RHJackson,FDR,D,D,1953,1,1,81_84
260,84,78,50,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1953,1,1,78_84
261,84,79,61,SFReed,FDR,D,D,RHJackson,FDR,D,D,1953,1,1,79_84
262,84,80,74,FFrankfurter,FDR,D,I,RHJackson,FDR,D,D,1953,1,1,80_84
263,86,80,84,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1953,1,1,80_86
264,86,84,74,RHJackson,FDR,D,D,HHBurton,Truman,D,R,1953,1,1,84_86
265,86,78,53,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1953,1,1,78_86
266,86,79,89,SFReed,FDR,D,D,HHBurton,Truman,D,R,1953,1,1,79_86
267,86,81,53,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1953,1,1,81_86
268,88,78,56,HLBlack,FDR,D,D,TCClark,Truman,D,D,1953,1,1,78_88
269,88,84,74,RHJackson,FDR,D,D,TCClark,Truman,D,D,1953,1,1,84_88
270,88,81,54,WODouglas,FDR,D,D,TCClark,Truman,D,D,1953,1,1,81_88
271,88,80,79,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,1953,1,1,80_88
272,88,86,83,HHBurton,Truman,D,R,TCClark,Truman,D,D,1953,1,1,86_88
273,88,79,72,SFReed,FDR,D,D,TCClark,Truman,D,D,1953,1,1,79_88
274,89,79,75,SFReed,FDR,D,D,SMinton,Truman,D,D,1953,1,1,79_89
275,89,78,57,HLBlack,FDR,D,D,SMinton,Truman,D,D,1953,1,1,78_89
276,89,81,59,WODouglas,FDR,D,D,SMinton,Truman,D,D,1953,1,1,81_89
277,89,88,75,TCClark,Truman,D,D,SMinton,Truman,D,D,1953,1,1,88_89
278,89,84,70,RHJackson,FDR,D,D,SMinton,Truman,D,D,1953,1,1,84_89
279,89,80,77,FFrankfurter,FDR,D,I,SMinton,Truman,D,D,1953,1,1,80_89
280,89,86,79,HHBurton,Truman,D,R,SMinton,Truman,D,D,1953,1,1,86_89
281,90,81,58,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1953,1,1,81_90
282,90,84,67,RHJackson,FDR,D,D,EWarren,Eisenhower,R,R,1953,1,1,84_90
283,90,79,69,SFReed,FDR,D,D,EWarren,Eisenhower,R,R,1953,1,1,79_90
284,90,80,77,FFrankfurter,FDR,D,I,EWarren,Eisenhower,R,R,1953,1,1,80_90
285,90,86,76,HHBurton,Truman,D,R,EWarren,Eisenhower,R,R,1953,1,1,86_90
286,90,78,60,HLBlack,FDR,D,D,EWarren,Eisenhower,R,R,1953,1,1,78_90
287,90,88,86,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1953,1,1,88_90
288,90,89,72,SMinton,Truman,D,D,EWarren,Eisenhower,R,R,1953,1,1,89_90
289,79,78,69,HLBlack,FDR,D,D,SFReed,FDR,D,D,1954,1,1,78_79
290,80,78,89,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1954,1,1,78_80
291,80,79,75,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,1954,1,1,79_80
292,81,79,60,SFReed,FDR,D,D,WODouglas,FDR,D,D,1954,1,1,79_81
293,81,80,81,FFrankfurter,FDR,D,I,WODouglas,FDR,D,D,1954,1,1,80_81
294,81,78,97,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1954,1,1,78_81
295,86,81,64,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1954,1,1,81_86
296,86,78,75,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1954,1,1,78_86
297,86,79,94,SFReed,FDR,D,D,HHBurton,Truman,D,R,1954,1,1,79_86
298,86,80,87,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1954,1,1,80_86
299,88,80,89,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,1954,1,1,80_88
300,88,86,95,HHBurton,Truman,D,R,TCClark,Truman,D,D,1954,1,1,86_88
301,88,78,91,HLBlack,FDR,D,D,TCClark,Truman,D,D,1954,1,1,78_88
302,88,79,89,SFReed,FDR,D,D,TCClark,Truman,D,D,1954,1,1,79_88
303,88,81,80,WODouglas,FDR,D,D,TCClark,Truman,D,D,1954,1,1,81_88
304,89,78,80,HLBlack,FDR,D,D,SMinton,Truman,D,D,1954,1,1,78_89
305,89,86,93,HHBurton,Truman,D,R,SMinton,Truman,D,D,1954,1,1,86_89
306,89,81,68,WODouglas,FDR,D,D,SMinton,Truman,D,D,1954,1,1,81_89
307,89,80,84,FFrankfurter,FDR,D,I,SMinton,Truman,D,D,1954,1,1,80_89
308,89,88,98,TCClark,Truman,D,D,SMinton,Truman,D,D,1954,1,1,88_89
309,89,79,99,SFReed,FDR,D,D,SMinton,Truman,D,D,1954,1,1,79_89
310,90,79,79,SFReed,FDR,D,D,EWarren,Eisenhower,R,R,1954,1,1,79_90
311,90,78,89,HLBlack,FDR,D,D,EWarren,Eisenhower,R,R,1954,1,1,78_90
312,90,81,85,WODouglas,FDR,D,D,EWarren,Eisenhower,R,R,1954,1,1,81_90
313,90,89,92,SMinton,Truman,D,D,EWarren,Eisenhower,R,R,1954,1,1,89_90
314,90,86,89,HHBurton,Truman,D,R,EWarren,Eisenhower,R,R,1954,1,1,86_90
315,90,80,89,FFrankfurter,FDR,D,I,EWarren,Eisenhower,R,R,1954,1,1,80_90
316,90,88,103,TCClark,Truman,D,D,EWarren,Eisenhower,R,R,1954,1,1,88_90
317,91,81,14,WODouglas,FDR,D,D,JHarlan2,Eisenhower,R,R,1954,1,1,81_91
318,91,86,14,HHBurton,Truman,D,R,JHarlan2,Eisenhower,R,R,1954,1,1,86_91
319,91,79,11,SFReed,FDR,D,D,JHarlan2,Eisenhower,R,R,1954,1,1,79_91
320,91,80,18,FFrankfurter,FDR,D,I,JHarlan2,Eisenhower,R,R,1954,1,1,80_91
321,91,88,14,TCClark,Truman,D,D,JHarlan2,Eisenhower,R,R,1954,1,1,88_91
322,91,78,14,HLBlack,FDR,D,D,JHarlan2,Eisenhower,R,R,1954,1,1,78_91
323,91,89,14,SMinton,Truman,D,D,JHarlan2,Eisenhower,R,R,1954,1,1,89_91
324,91,90,14,EWarren,Eisenhower,R,R,JHarlan2,Eisenhower,R,R,1954,1,1,90_91
325,79,78,78,HLBlack,FDR,D,D,SFReed,FDR,D,D,1955,1,1,78_79
326,80,78,90,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1955,1,1,78_80
327,80,79,78,SFReed,FDR,D,D,FFrankfurter,FDR,D,I,1955,1,1,79_80
328,81,79,76,SFReed,FDR,D,D,WODouglas,FDR,D,D,1955,1,1,79_81
329,81,80,88,FFrankfurter,FDR,D,I,WODouglas,FDR,D,D,1955,1,1,80_81
330,81,78,120,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1955,1,1,78_81
331,86,81,75,WODouglas,FDR,D,D,HHBurton,Truman,D,R,1955,1,1,81_86
332,86,78,79,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1955,1,1,78_86
333,86,79,111,SFReed,FDR,D,D,HHBurton,Truman,D,R,1955,1,1,79_86
334,86,80,89,FFrankfurter,FDR,D,I,HHBurton,Truman,D,R,1955,1,1,80_86
335,88,80,85,FFrankfurter,FDR,D,I,TCClark,Truman,D,D,1955,1,1,80_88
336,88,86,89,HHBurton,Truman,D,R,TCClark,Truman,D,D,1955,1,1,86_88
337,88,78,102,HLBlack,FDR,D,D,TCClark,Truman,D,D,1955,1,1,78_88
338,88,79,98,SFReed,FDR,D,D,TCClark,Truman,D,D,1955,1,1,79_88
